id,curso,maior_nota,menor_nota,media,atingiu_media,faltas,status,atraso,acordo,periodo,Label,Score
23622,Biologia,"8,6","5,3","6,95",1,10,Aluno Formado,0,0,10,0,0.0001
23625,Educação Física,"7,8","0,75","4,44",0,22,Cursando,0,0,8,0,0.0036
23632,Matemática,"7,93","6,54","7,24",1,4,Aluno Formado,1,0,10,0,0.0
23639,Administração,"9,08",5,"6,4",1,8,Evadido,1,0,6,0,0.0089
23641,Biologia,"8,91","5,48","7,15",1,6,Cursando,1,0,10,0,0.0
23643,Administração,"8,73","5,18","6,64",1,8,Aluno Formado,1,0,10,0,0.0
23649,Matemática,"6,8","0,93","3,97",0,20,Cursando,1,0,8,0,0.0004
23650,Matemática,"9,14","2,65","6,04",1,8,Aluno Formado,0,0,10,0,0.0001
23662,Administração,"5,85","2,75","4,85",0,6,Cursando,1,1,10,0,0.0
23667,Enfermagem,"9,55","3,7","6,38",1,8,Aluno Formado,0,0,10,0,0.0001
23668,Administração,"9,55","6,3","7,92",1,12,Aluno Formado,1,1,10,0,0.0001
23669,Gastronomia,"7,9","5,95",7,1,8,Aluno Formado,0,0,10,0,0.0001
23675,Gastronomia,"3,1","0,9","1,78",0,18,Cursando,1,0,10,0,0.0022
23688,Enfermagem,"8,8","5,95","7,61",1,4,Aluno Formado,1,0,10,0,0.0
23691,Administração,"5,65","0,9","3,83",0,10,Cursando,0,0,8,0,0.0496
23695,Educação Física,"7,08","3,38","5,55",1,10,Cursando,1,1,10,0,0.0001
23697,Letras,"0,6",0,"0,27",0,28,Evadido,1,0,10,0,0.0
23698,Matemática,"6,7","6,7","6,7",1,2,Aluno Formado,0,0,10,0,0.0013
23707,Matemática,"5,4",0,"2,58",0,24,Evadido,1,0,4,0,0.049
23709,Enfermagem,"9,1","6,55","7,71",1,2,Aluno Formado,0,0,10,0,0.0013
23711,Biologia,"6,27","0,88","2,94",0,30,Cursando,0,0,8,0,0.003
23712,Administração,"6,58","4,48","5,37",1,4,Cursando,1,0,6,0,0.0005
23713,Biologia,"8,4","2,95","5,96",1,10,Cursando,1,0,10,0,0.0
23714,Letras,"8,39","6,2","7,46",1,22,Aluno Formado,1,0,10,0,0.0
23716,Letras,7,"3,92","5,93",1,27,Cursando,1,0,10,0,0.0001
23722,Administração,"7,23","5,38","6,31",1,8,Aluno Formado,0,0,10,0,0.0001
23723,Educação Física,"7,85",5,"6,35",1,20,Cursando,1,1,8,0,0.0
23736,História,"8,15","7,21","7,82",1,10,Cursando,0,0,4,0,0.0349
23741,Gastronomia,"9,05","5,45","7,5",1,4,Aluno Formado,0,0,10,0,0.0001
23756,Administração,"9,8","7,1","8,73",1,8,Aluno Formado,0,0,10,0,0.0001
23758,Educação Física,"8,48",5,"6,69",1,6,Aluno Formado,0,0,10,0,0.0
23763,Gastronomia,"7,7","5,05","6,39",1,4,Aluno Formado,0,0,10,0,0.0001
23767,Biologia,10,"7,55","8,69",1,2,Aluno Formado,1,0,10,0,0.0001
23776,Biologia,"9,08",5,"6,72",1,8,Outros,0,0,10,0,0.0001
23777,Letras,"7,4","5,35","6,22",1,8,Cursando,0,0,10,0,0.0001
23780,Gastronomia,"9,3","8,1","8,6",1,6,Aluno Formado,1,0,10,0,0.0
23782,Enfermagem,"6,36",5,"5,62",1,10,Aluno Formado,1,0,10,0,0.0
23787,Letras,"8,45","6,55","7,7",1,28,Cursando,0,0,10,0,0.0
23793,Administração,"8,15","1,3","4,9",0,28,Aluno Formado,1,0,10,0,0.0
23801,Administração,"6,03","3,38","4,88",0,20,Cursando,1,0,10,0,0.0007
23809,Enfermagem,"9,35",5,"6,74",1,6,Cursando,1,0,10,0,0.0
23826,Letras,"8,56","1,2","4,88",0,18,Cursando,0,0,10,0,0.0003
23828,Enfermagem,"5,15",0,"1,39",0,20,Cursando,0,0,8,0,0.0001
23833,Administração,"5,9","5,49","5,67",1,6,Aluno Formado,1,0,10,0,0.0
23844,Educação Física,"6,1","3,65","4,65",0,14,Cursando,0,0,8,0,0.0032
23845,Administração,"6,43",5,"5,72",1,18,Cursando,1,0,10,0,0.0002
23847,Letras,"8,25",5,"6,72",1,25,Cursando,1,0,10,0,0.0
23852,Educação Física,"7,65","6,2","7,1",1,14,Cursando,0,0,8,0,0.0001
23859,Letras,"5,2",5,"5,1",1,30,Cursando,0,0,10,0,0.0
23864,Administração,"5,88","0,13","3,99",0,44,Evadido,1,0,10,0,0.0
23865,Administração,"7,53","5,03","5,96",1,16,Aluno Formado,1,0,10,0,0.0001
23875,Educação Física,"8,67","5,08","6,64",1,12,Cursando,0,0,10,0,0.0001
23878,Gastronomia,"7,85","1,4","4,6",0,10,Cursando,0,0,8,0,0.0462
23882,Administração,"7,88",5,"6,3",1,10,Aluno Formado,0,0,10,0,0.0001
23890,Educação Física,"6,88","0,38","3,78",0,16,Cursando,0,0,8,0,0.0004
23891,Administração,"7,68","5,13","6,3",1,8,Aluno Formado,1,0,10,0,0.0
23911,Letras,"5,87",5,"5,44",1,27,Aluno Formado,1,0,10,0,0.0001
23917,Administração,"5,52","0,45","2,43",0,18,Cursando,1,0,6,0,0.0219
23918,Matemática,"8,65","3,9","6,53",1,4,Cursando,0,0,8,0,0.0004
23921,Administração,"9,88","6,98","8,27",1,8,Aluno Formado,0,0,10,0,0.0001
23938,Matemática,"6,94","6,09","6,59",1,6,Aluno Formado,1,0,10,0,0.0
23941,Administração,"6,78",5,"5,76",1,20,Cursando,0,0,10,0,0.0
23947,Enfermagem,"9,5",5,"6,27",1,8,Cursando,0,0,8,0,0.0057
23953,Administração,"7,07","5,3","6,22",1,12,Aluno Formado,1,0,10,0,0.0001
23967,Educação Física,"6,3","3,18","5,18",1,18,Cursando,1,0,8,0,0.0
23974,Gastronomia,"7,18","2,78","4,88",0,30,Cursando,0,0,8,0,0.0033
23996,Administração,"7,63",5,"5,75",1,16,Cursando,0,0,10,0,0.0001
24002,Letras,"2,15","0,75","1,43",0,36,Cursando,0,0,8,0,0.0068
24006,Biologia,"6,69",5,"5,46",1,16,Cursando,0,0,4,0,0.0778
24016,Letras,"5,13","5,13","5,13",1,2,Aluno Formado,0,0,10,0,0.0137
24018,Enfermagem,"8,98","5,48","6,83",1,0,Cursando,1,0,10,0,0.0104
24019,Administração,"9,27","7,1","8,36",1,12,Cursando,1,0,10,0,0.0004
24020,Administração,"9,75","7,45","8,87",1,4,Aluno Formado,1,0,10,0,0.0003
24035,Educação Física,"8,15","5,47","6,74",1,18,Cursando,1,0,8,0,0.0
24036,Matemática,"6,83","3,35","5,78",1,12,Aluno Formado,0,0,10,0,0.0009
24041,Letras,7,"0,5","4,8",0,27,Cursando,0,0,10,0,0.1769
24047,Administração,8,"2,65","5,44",1,14,Cursando,0,0,8,0,0.0009
24059,Letras,"6,2","2,54","4,08",0,20,Evadido,1,0,6,0,0.3162
24061,Administração,"7,83",5,"5,83",1,4,Aluno Formado,0,0,10,0,0.0011
24069,Administração,"7,63",5,"6,11",1,16,Cursando,1,0,10,0,0.001
24070,Administração,"5,98","4,08","5,21",1,12,Cursando,1,0,9,1,0.9886
24090,Administração,"6,18",5,"5,75",1,0,Cursando,0,0,8,0,0.0905
24093,Administração,"8,03","4,33","6,57",1,4,Outros,0,0,6,0,0.098
24101,Administração,"5,95","0,75","4,68",0,10,Cursando,1,0,8,0,0.1998
24107,Letras,"8,15","2,5","5,73",1,18,Cursando,1,1,6,0,0.2086
24114,Administração,"9,13","5,18","6,83",1,12,Aluno Formado,1,0,10,0,0.0011
24117,Matemática,"7,35",5,"5,92",1,12,Aluno Formado,0,0,10,0,0.0019
24125,Educação Física,"7,85","5,05","5,97",1,12,Cursando,0,0,8,0,0.0249
24130,Educação Física,"6,85",6,"6,43",1,4,Aluno Formado,0,0,10,0,0.013
24132,Administração,5,"3,56","4,31",0,4,Cursando,0,0,8,0,0.1491
24141,Letras,"6,99","3,84","5,04",1,25,Cursando,0,0,8,0,0.0002
24152,Enfermagem,0,0,0,0,20,Evadido,1,0,8,0,0.0048
24154,Letras,"7,85","2,25","4,9",0,38,Cursando,1,0,8,0,0.0671
24155,Letras,"8,26","6,95","7,55",1,28,Aluno Formado,0,0,10,0,0.0001
24163,Administração,"7,7","2,95","5,32",1,16,Cursando,0,0,6,0,0.1756
24165,Administração,"8,75","6,45","7,52",1,8,Cursando,0,0,10,0,0.0067
24166,Administração,"8,33",5,"5,98",1,20,Aluno Formado,0,0,10,0,0.0003
24179,Letras,1,"0,75","0,88",0,27,Aluno Formado,0,0,10,0,0.1656
24197,Administração,"9,25",5,"7,21",1,12,Aluno Formado,0,0,10,0,0.0007
24210,Letras,"7,9","7,1","7,46",1,28,Aluno Formado,0,0,10,0,0.0001
24213,Letras,"8,2","5,8","7,13",1,10,Evadido,0,0,8,0,0.0515
24218,Biologia,"5,4",0,"2,64",0,36,Cursando,1,0,6,1,0.972
24238,Enfermagem,"6,65","3,15","5,12",1,6,Aluno Formado,0,0,10,0,0.0013
24248,Letras,"7,9","3,55","6,01",1,6,Cursando,0,0,8,0,0.0015
24253,Administração,"7,33",5,"6,2",1,20,Cursando,0,0,8,0,0.0
24256,Biologia,"9,05","5,15","6,63",1,4,Cursando,0,0,6,0,0.0547
24259,Letras,"5,9",0,2,0,70,Cursando,0,0,10,0,0.0021
24270,Administração,8,"4,1","6,09",1,12,Cursando,0,0,10,0,0.0007
24280,Administração,"8,88","5,93","7,3",1,12,Aluno Formado,0,0,10,0,0.0007
24285,Letras,"7,45","0,65","5,68",1,6,Aluno Formado,1,0,10,0,0.0006
24287,Educação Física,"6,9","3,18","5,41",1,18,Cursando,0,0,6,0,0.0255
24311,Educação Física,"7,35","0,4","3,83",0,20,Cursando,0,0,10,0,0.0
24314,Letras,"9,25","6,5","8,1",1,27,Aluno Formado,0,0,10,0,0.0001
24327,Administração,"8,13","2,98","5,15",1,10,Cursando,1,0,10,0,0.0027
24334,Educação Física,"7,55",5,"5,82",1,8,Aluno Formado,0,0,10,0,0.0014
24341,Educação Física,"8,13","2,5","5,62",1,16,Cursando,0,0,9,1,0.8899
24356,Administração,"6,33","0,15","1,7",0,36,Cursando,0,0,6,0,0.0451
24358,Enfermagem,"7,8","5,85","6,68",1,20,Aluno Formado,0,0,10,0,0.0001
24365,Biologia,"8,35","6,28","7,31",1,16,Aluno Formado,1,0,10,0,0.0012
24366,Letras,"7,25","2,35","4,34",0,12,Cursando,1,0,10,0,0.022
24378,Educação Física,"6,55","1,95","4,31",0,22,Cursando,1,0,8,0,0.0082
24386,Educação Física,"8,1","5,55","6,82",1,10,Cursando,1,0,8,0,0.2057
24403,Educação Física,"8,95",5,"7,43",1,8,Cursando,0,0,10,0,0.0002
26385,Enfermagem,"5,15",1,"3,92",0,16,Aluno Formado,1,0,10,0,0.0384
26532,Administração,"7,9","2,5","5,58",1,14,Cursando,1,0,6,0,0.0398
26600,Matemática,"7,88","5,16","6,63",1,4,Aluno Formado,0,0,10,0,0.0001
26797,Administração,"6,3","4,18","5,16",1,6,Aluno Formado,0,0,10,0,0.0001
26808,Matemática,"6,33","2,23","4,76",0,6,Cursando,0,0,8,0,0.0002
26820,Educação Física,"9,18",1,"4,69",0,58,Cursando,1,0,8,0,0.1485
26839,Matemática,"8,08","5,44","6,68",1,2,Aluno Formado,0,0,10,0,0.0007
26854,Administração,"5,13","1,03","4,25",0,4,Cursando,1,0,8,0,0.0003
26877,Administração,"6,8","2,97","5,17",1,6,Cursando,1,0,10,0,0.0001
26889,Enfermagem,"6,39","0,9","3,97",0,4,Cursando,0,0,8,0,0.0002
26976,Administração,"7,85","1,15","3,99",0,20,Cursando,1,1,8,0,0.0145
27056,Enfermagem,"6,95",5,"5,86",1,8,Cursando,1,1,8,0,0.0117
27082,Educação Física,"7,93","2,09","5,75",1,6,Cursando,1,0,4,0,0.0005
27091,Administração,"6,2",5,"5,55",1,6,Cursando,1,0,6,0,0.0027
27917,Letras,"8,85","6,8","8,06",1,8,Cursando,0,0,10,0,0.0002
27920,Administração,"9,3","5,8","7,69",1,12,Aluno Formado,0,0,10,0,0.0002
27923,Enfermagem,"6,35","1,85","4,08",0,4,Outros,1,0,8,0,0.0003
27929,Letras,"8,1","6,65","7,21",1,8,Aluno Formado,1,0,10,0,0.0005
27941,Administração,"6,73","1,83","5,14",1,4,Cursando,0,0,9,0,0.2544
27944,Biologia,"5,58","3,76","5,06",1,4,Cursando,0,1,10,0,0.0013
27957,Gastronomia,4,0,"1,24",0,60,Cursando,1,0,6,1,0.9987
27967,Administração,"8,4","5,6","7,34",1,4,Aluno Formado,0,0,10,0,0.0001
27973,História,"9,3","6,6","8,22",1,2,Cursando,0,0,2,0,0.0002
27982,Biologia,"9,25","5,25","7,13",1,6,Aluno Formado,0,0,10,0,0.0
27983,Matemática,"8,53","6,31","7,35",1,8,Aluno Formado,0,0,10,0,0.0001
27998,Gastronomia,"9,3","7,45","8,62",1,2,Aluno Formado,0,0,10,0,0.0006
28002,Gastronomia,"6,9","5,9","6,36",1,6,Aluno Formado,0,0,10,0,0.0
28006,Biologia,"9,8","6,65","8,18",1,8,Aluno Formado,0,0,10,0,0.0001
28013,Biologia,"9,75",5,"6,11",1,6,Cursando,0,0,8,0,0.0
28036,Enfermagem,"7,88","3,68","5,84",1,8,Evadido,1,0,8,0,0.0007
28039,Enfermagem,"9,25",5,"6,92",1,6,Cursando,0,0,8,0,0.0
28051,Administração,"5,6","5,6","5,6",1,16,Aluno Formado,0,0,10,0,0.0001
28075,Administração,"8,2","6,25","7,28",1,20,Aluno Formado,0,0,10,0,0.0
28081,Administração,6,"0,5","3,93",0,16,Cursando,1,0,10,0,0.0263
28088,Administração,"6,53","5,03","5,66",1,14,Cursando,1,0,10,0,0.0002
28090,Gastronomia,"6,55",6,"6,22",1,4,Aluno Formado,0,0,10,0,0.0001
28114,Enfermagem,"8,2","2,8","5,18",1,12,Cursando,0,0,10,0,0.0004
28117,Letras,"8,25",5,"6,23",1,20,Aluno Formado,0,0,10,0,0.0001
28120,Letras,"6,84","3,34","4,95",0,12,Aluno Formado,0,0,10,0,0.0006
28129,Educação Física,"9,56","5,53","7,09",1,2,Cursando,0,0,10,0,0.0006
28144,Educação Física,"7,83","6,73","7,37",1,0,Aluno Formado,0,0,10,0,0.0197
28165,Educação Física,"9,55","5,88","7,52",1,14,Cursando,1,1,8,0,0.0888
28185,Biologia,"9,48","5,25","6,75",1,10,Cursando,0,0,6,0,0.0362
28188,Enfermagem,"7,45","5,2","6,66",1,6,Aluno Formado,0,0,10,0,0.0
28197,Educação Física,"6,9",0,"4,43",0,22,Aluno Formado,1,0,10,0,0.008
28203,Letras,"8,8","6,28","7,66",1,4,Cursando,1,0,8,0,0.0
28209,Letras,"6,46","0,45","4,34",0,10,Cursando,0,0,10,0,0.0002
28212,Matemática,"8,4",5,"6,82",1,6,Aluno Formado,0,0,10,0,0.0
28583,Administração,"5,68","1,68","4,4",0,20,Evadido,1,1,10,0,0.0376
28584,Administração,"6,58","1,38","4,39",0,12,Cursando,1,0,8,0,0.0261
28585,Administração,"6,3","3,33","4,91",0,4,Cursando,1,0,8,0,0.0002
28587,Administração,"6,23","0,83","4,82",0,16,Aluno Formado,0,0,10,0,0.0
28588,Administração,"6,25",5,"5,66",1,12,Cursando,0,0,10,0,0.0009
28593,Enfermagem,"7,77","5,15","6,67",1,10,Aluno Formado,1,0,10,0,0.0024
28594,Letras,"6,27","0,5","4,65",0,30,Cursando,1,0,6,1,0.8616
28599,Letras,"7,3",0,"4,02",0,27,Cursando,1,0,10,0,0.0108
28601,Educação Física,"6,84","3,61","5,3",1,14,Cursando,0,0,10,0,0.0003
28608,Gastronomia,"7,03","5,63","6,33",1,4,Aluno Formado,0,0,10,0,0.0001
28609,Gastronomia,"6,7","3,25","5,58",1,16,Cursando,0,0,8,0,0.0001
28680,Administração,"8,05","0,15","5,21",1,20,Cursando,1,1,8,0,0.0011
28682,Educação Física,"5,43","0,71","3,24",0,46,Cursando,1,0,6,1,0.9727
28684,Gastronomia,"8,2",5,"6,11",1,8,Cursando,1,1,2,1,0.6004
28686,Administração,"8,13","0,63","3,76",0,18,Cursando,1,0,8,0,0.0039
28687,Enfermagem,"9,8",5,"6,48",1,10,Cursando,1,0,10,0,0.0024
28688,Matemática,"2,04",0,"0,41",0,44,Cursando,0,0,6,0,0.1307
28692,Administração,"8,1","0,5","4,82",0,14,Cursando,0,0,8,0,0.0008
28702,Biologia,0,0,0,0,52,Cursando,0,0,4,1,0.931
28705,Administração,7,"0,5","4,97",0,20,Aluno Formado,1,0,10,0,0.0052
28706,Administração,"7,53","5,23","6,74",1,8,Evadido,0,0,8,0,0.0004
28708,Biologia,5,"2,31","4,33",0,4,Cursando,0,0,4,0,0.0004
28710,Gastronomia,"9,28","7,68","8,44",1,4,Aluno Formado,0,0,10,0,0.0001
28711,Biologia,"7,7","3,95","5,78",1,8,Cursando,1,0,6,0,0.1178
28713,Enfermagem,"9,29","5,58","6,96",1,6,Cursando,1,0,8,0,0.0
28716,Letras,"7,95","3,33","5,09",1,10,Cursando,1,1,4,1,0.9753
28718,Administração,"5,78","1,2","3,95",0,32,Cursando,0,0,8,0,0.0086
28719,Educação Física,"8,5","6,42","7,63",1,8,Aluno Formado,0,0,10,0,0.0009
28722,Letras,"8,25","6,44","7,3",1,28,Cursando,1,0,10,0,0.002
28724,Letras,5,"0,5","2,05",0,54,Cursando,1,0,4,1,0.9993
28726,Educação Física,"9,23","6,19","7,68",1,8,Aluno Formado,1,0,10,0,0.0044
28728,Matemática,"8,81","5,01","6,13",1,8,Cursando,1,0,8,0,0.007
28729,Administração,4,0,"1,23",0,40,Cursando,1,0,8,1,0.7434
28730,Gastronomia,"8,1",5,"6,58",1,4,Aluno Formado,1,0,10,0,0.0007
28734,Letras,"8,45",5,"6,41",1,14,Cursando,1,0,8,1,0.9423
28736,Matemática,"9,5","5,55","7,67",1,8,Aluno Formado,1,0,10,0,0.0044
28739,Administração,"7,63",5,"6,09",1,12,Cursando,0,0,9,1,0.7348
28743,Administração,"7,08",5,"6,08",1,18,Cursando,1,0,10,0,0.2285
28746,Educação Física,"8,48","6,34","7,32",1,8,Aluno Formado,1,0,10,0,0.0529
28747,Administração,9,"7,15","8,12",1,10,Aluno Formado,1,0,10,0,0.0911
28749,Enfermagem,"9,88","5,13","6,81",1,6,Cursando,0,0,10,0,0.0013
28754,Matemática,"8,53","2,43","6,27",1,6,Cursando,1,0,8,0,0.0001
28755,Biologia,"9,33","5,33","6,61",1,4,Cursando,1,0,10,0,0.0032
28761,Biologia,"5,56","0,7","3,56",0,10,Evadido,1,0,8,0,0.1199
28763,Enfermagem,"9,3",5,"6,43",1,8,Cursando,1,0,10,0,0.0529
28772,Matemática,"7,9",5,"5,96",1,10,Cursando,1,0,8,0,0.0002
28774,Matemática,0,0,0,0,54,Cursando,1,0,2,0,0.4902
28774,Matemática,0,0,0,0,54,Outros,1,0,4,1,0.9528
28775,Matemática,10,"8,2","9,49",1,2,Cursando,0,0,8,0,0.0001
28776,Matemática,"8,28","5,48","6,87",1,4,Cursando,0,0,10,0,0.0013
28780,Matemática,9,"6,65","7,59",1,8,Aluno Formado,0,0,10,0,0.0156
28785,Enfermagem,"8,55",1,"3,46",0,20,Cursando,1,0,8,0,0.005
28786,Matemática,"8,65","5,85","7,51",1,4,Cursando,1,0,10,0,0.0034
28787,Administração,"7,75","5,55","6,38",1,12,Cursando,1,0,6,0,0.0011
28788,Administração,"6,23","5,03","5,54",1,10,Cursando,1,0,8,0,0.0002
28793,Administração,"8,25","5,85","6,57",1,4,Aluno Formado,0,0,10,0,0.0013
28796,Administração,"5,81","2,1","4,03",0,12,Cursando,0,0,6,0,0.0068
28800,Administração,"6,78","5,48","6,24",1,18,Aluno Formado,1,0,10,0,0.4238
28801,Administração,"6,38","1,33","4,94",0,18,Cursando,1,0,8,0,0.0235
28802,Administração,"5,13","1,73","4,29",0,18,Cursando,1,0,8,0,0.0235
28803,Administração,"8,75",5,"6,59",1,12,Aluno Formado,1,0,10,0,0.011
28805,Administração,"8,63",5,"6,1",1,14,Cursando,1,0,10,0,0.3247
28808,Administração,8,"5,65","6,7",1,12,Aluno Formado,0,0,10,0,0.0045
28810,Administração,"8,5","5,34","6,62",1,10,Aluno Formado,0,0,10,0,0.0244
28812,Letras,"6,8","0,66","4,88",0,14,Cursando,1,0,8,0,0.0196
28814,Administração,"8,13","6,23","6,85",1,12,Aluno Formado,0,0,10,0,0.0045
28816,Administração,"7,7","0,5","3,61",0,36,Cursando,0,0,8,0,0.0092
28817,Administração,"2,85",0,"1,06",0,34,Cursando,0,0,8,0,0.0024
28818,Administração,"8,08","5,28","6,54",1,4,Cursando,1,1,8,0,0.0003
28819,Administração,"7,23",5,"5,93",1,6,Aluno Formado,0,0,10,0,0.0012
28820,Administração,"8,13",5,"6,35",1,12,Aluno Formado,0,0,10,0,0.0045
28821,Administração,"8,25","5,65","6,88",1,10,Aluno Formado,0,0,10,0,0.0244
28825,Administração,"6,63","0,88","4,36",0,40,Cursando,1,0,8,0,0.02
28828,Administração,0,0,0,0,48,Cursando,1,0,8,0,0.0011
28829,Administração,"8,55","6,5","7,67",1,16,Aluno Formado,0,0,10,0,0.2313
28830,Letras,"7,6","5,33","6,65",1,24,Cursando,0,0,9,0,0.4846
28831,Administração,"6,9","2,55","5,34",1,20,Cursando,1,0,8,0,0.0001
28835,Administração,"9,05","5,8","7,45",1,4,Aluno Formado,0,0,10,0,0.0013
28836,Administração,"8,43","6,68","7,72",1,2,Aluno Formado,1,0,10,0,0.0016
28837,Administração,"8,5","6,5","7,21",1,8,Aluno Formado,0,0,10,0,0.0303
28838,Administração,"8,13","5,93","6,95",1,8,Aluno Formado,1,0,10,0,0.1
28839,Administração,"9,6","7,1","8,86",1,4,Aluno Formado,1,0,10,0,0.0034
28841,Administração,"6,25","1,11","4,54",0,16,Cursando,0,0,8,0,0.0003
28842,Administração,"6,8","1,7","4,23",0,12,Outros,1,0,8,0,0.005
28842,Educação Física,"6,8","1,7","4,23",0,12,Evadido,1,0,4,0,0.4944
28844,Administração,"9,5","5,5","7,21",1,18,Aluno Formado,0,0,10,0,0.2798
28845,Administração,9,"6,33","8,1",1,10,Aluno Formado,0,0,10,0,0.0244
28846,Administração,"5,25",5,"5,09",1,6,Cursando,1,0,10,0,0.0029
28847,Letras,"3,13",0,"1,15",0,76,Cursando,1,1,8,0,0.0441
28849,Letras,"7,9","5,39","6,45",1,4,Cursando,1,0,8,0,0.0
28851,Administração,"8,85","5,25","7,03",1,8,Aluno Formado,0,0,10,0,0.0303
28855,Administração,"5,35","1,25","4,13",0,18,Cursando,0,0,8,0,0.0326
28857,Letras,"9,5","5,8","7,78",1,4,Cursando,1,0,8,0,0.0
28858,Administração,"7,5","5,18","6,19",1,20,Cursando,1,0,4,0,0.1225
28861,Administração,5,"0,64","2,03",0,24,Cursando,1,0,8,0,0.0003
28864,Administração,"6,33","0,8","4,33",0,16,Cursando,0,0,8,0,0.0192
28866,Administração,"8,28",5,"6,23",1,6,Aluno Formado,0,0,10,0,0.0012
28868,Administração,"8,68","6,21","7,11",1,18,Aluno Formado,0,0,10,0,0.1358
28870,Administração,"7,05","5,05","6,02",1,6,Aluno Formado,0,0,10,0,0.0012
28871,Administração,"9,25",5,"6,84",1,8,Aluno Formado,1,0,10,0,0.0849
28873,Administração,8,5,"6,73",1,4,Aluno Formado,1,0,10,0,0.0034
28875,Administração,4,0,"0,63",0,40,Cursando,0,0,8,0,0.0093
28876,Administração,"9,5","6,3","8,15",1,4,Aluno Formado,0,0,10,0,0.0013
28881,Administração,"7,05","5,2","5,89",1,8,Aluno Formado,0,0,10,0,0.0254
28885,Educação Física,"8,35","5,95","7,17",1,4,Aluno Formado,0,0,10,0,0.0013
28886,Administração,"7,05","3,7","5,7",1,8,Cursando,0,0,10,0,0.0254
28888,Administração,"8,65","5,85","7,88",1,14,Aluno Formado,0,1,10,0,0.2325
28889,Gastronomia,"7,7","3,45","6,23",1,4,Cursando,1,0,9,0,0.3368
28891,Administração,"8,75","5,2","6,31",1,8,Aluno Formado,1,0,10,0,0.0849
28892,Administração,"7,85",5,"6,35",1,8,Aluno Formado,0,0,10,0,0.0254
28893,Administração,"9,25","6,2","8,15",1,4,Aluno Formado,0,0,10,0,0.0013
28894,Administração,"8,68","5,93","7,48",1,4,Cursando,0,0,8,0,0.0
28895,Administração,"5,23","0,13","2,16",0,20,Evadido,0,0,6,0,0.1969
28896,Administração,"7,3",0,"3,71",0,14,Cursando,0,0,6,0,0.0955
28897,Educação Física,"8,85",5,"6,83",1,10,Cursando,1,0,10,0,0.0408
28898,Administração,0,0,0,0,48,Cursando,1,0,8,0,0.0004
28901,Administração,"6,6","0,75","2,78",0,28,Cursando,1,1,8,0,0.0001
28904,Educação Física,"7,35","0,4","5,08",1,10,Cursando,1,0,2,0,0.0067
28906,Administração,"9,38",5,"7,62",1,10,Aluno Formado,0,0,10,0,0.0153
28907,Administração,"7,2","3,05","5,59",1,16,Cursando,0,0,10,0,0.0568
28909,Administração,"5,65","1,14","3,98",0,20,Cursando,0,0,8,0,0.0121
28910,Administração,"9,38","6,38","8,5",1,10,Aluno Formado,1,0,10,0,0.0362
28911,Administração,"9,55","5,65","7,27",1,12,Aluno Formado,0,0,10,0,0.0014
28916,Administração,"9,25","5,72","7,16",1,12,Aluno Formado,1,0,10,0,0.0035
28917,Administração,"8,75","6,69","7,58",1,8,Aluno Formado,0,0,10,0,0.0197
28919,Educação Física,"8,88","7,08","7,89",1,6,Cursando,0,0,8,0,0.0
28920,Administração,"8,13",5,"6,34",1,16,Aluno Formado,1,0,10,0,0.1487
28923,Administração,"6,13","2,27","4,86",0,17,Cursando,0,0,8,1,0.8998
28925,Administração,"6,18",5,"5,46",1,10,Cursando,1,0,8,0,0.0002
28927,Administração,"8,03","5,03","6,46",1,8,Aluno Formado,1,0,10,0,0.0758
28929,Administração,"9,5","5,9","8,13",1,4,Aluno Formado,1,0,10,0,0.003
28931,Administração,"9,68","6,75","8,25",1,4,Aluno Formado,0,0,10,0,0.001
28932,Administração,"5,95",5,"5,51",1,8,Cursando,0,0,10,0,0.0197
28937,Educação Física,"6,75","5,45","6,08",1,12,Cursando,0,0,6,0,0.0001
28940,Administração,"6,1","0,1","4,18",0,20,Cursando,1,0,10,0,0.0017
28943,Administração,"9,38",5,"6,63",1,16,Aluno Formado,0,0,10,0,0.0568
28944,Administração,"8,93","5,79","7,39",1,6,Aluno Formado,0,0,10,0,0.0009
28946,Administração,"0,56",0,"0,08",0,52,Cursando,1,0,6,0,0.2881
28949,Administração,"8,2",1,"4,94",0,14,Cursando,0,0,9,1,0.9994
28950,Administração,"6,23",5,"5,71",1,6,Cursando,0,0,8,0,0.0003
28951,Administração,"7,9","5,25","7,14",1,20,Aluno Formado,0,0,10,0,0.044
28952,Administração,"9,25","6,66","8,19",1,8,Cursando,0,0,10,1,0.5988
28958,Administração,"6,23","1,68","5,2",1,4,Cursando,1,0,8,0,0.0001
28959,Administração,"7,8",5,"6,14",1,12,Cursando,1,0,8,0,0.0001
28961,Administração,"9,38","5,82","7,43",1,10,Aluno Formado,0,0,10,0,0.1373
28962,Administração,"5,45","0,9","3,71",0,8,Cursando,1,0,8,0,0.0427
28964,Administração,"8,88","7,58","8,15",1,4,Aluno Formado,1,0,10,0,0.0102
28973,Enfermagem,"8,73","4,08","6,36",1,8,Cursando,0,0,10,1,0.5988
28974,Enfermagem,"9,6","6,15","7,97",1,4,Outros,0,0,10,0,0.005
28975,Enfermagem,9,"0,9","4,01",0,22,Evadido,1,0,6,0,0.0157
28976,Enfermagem,"9,28",5,"6,02",1,14,Cursando,1,0,10,0,0.1603
